rank	file	frame	status	res_before	res_after	n_match	spread
1623	1623_nbacourt_0913_frame_0004_png.rf.caf6fa.jpg	nbacourt_0913_frame_0004_png.rf.caf6fa	SNAPPED	1.1559337377548218	0.46111929416656494	58	0.384
1624	1624_nbacourt_0171_frame_0001_png.rf.2afcec.jpg	nbacourt_0171_frame_0001_png.rf.2afcec	SNAPPED	1.3678652048110962	0.460640013217926	112	0.331
1625	1625_nbacourt_2250_frame_0011_png.rf.56e0b0.jpg	nbacourt_2250_frame_0011_png.rf.56e0b0	SNAPPED	0.5930392146110535	0.46057361364364624	94	0.485
1626	1626_nbacourt_1348_frame_0007_png.rf.0d9146.jpg	nbacourt_1348_frame_0007_png.rf.0d9146	SNAPPED	1.0901087522506714	0.4601665437221527	141	0.356
1627	1627_nbacourt_0930_frame_0004_png.rf.e70f1b.jpg	nbacourt_0930_frame_0004_png.rf.e70f1b	SNAPPED	1.9011657238006592	0.4601249098777771	121	0.223
1628	1628_nbacourt_0858_frame_0004_png.rf.84760e.jpg	nbacourt_0858_frame_0004_png.rf.84760e	SNAPPED	0.711087703704834	0.45992642641067505	93	0.330
1629	1629_nbacourt_0123_frame_0000_png.rf.e68297.jpg	nbacourt_0123_frame_0000_png.rf.e68297	SNAPPED	1.617490530014038	0.45977047085762024	41	0.249
1630	1630_nbacourt_0667_frame_0003_png.rf.a41384.jpg	nbacourt_0667_frame_0003_png.rf.a41384	SNAPPED	1.035115361213684	0.45939892530441284	109	0.399
1631	1631_nbacourt_0722_frame_0003_png.rf.d965c5.jpg	nbacourt_0722_frame_0003_png.rf.d965c5	SNAPPED	0.5721237659454346	0.45921453833580017	117	0.256
1632	1632_nbacourt_0213_frame_0001_png.rf.5d200c.jpg	nbacourt_0213_frame_0001_png.rf.5d200c	SNAPPED	1.4346102476119995	0.4586709141731262	93	0.357
1633	1633_nbacourt_1054_frame_0005_png.rf.8050d7.jpg	nbacourt_1054_frame_0005_png.rf.8050d7	SNAPPED	3.204583168029785	0.4580772817134857	81	0.303
1634	1634_nbacourt_0742_frame_0003_png.rf.fde623.jpg	nbacourt_0742_frame_0003_png.rf.fde623	SNAPPED	1.299675464630127	0.4577106535434723	94	0.481
1635	1635_nbacourt_1405_frame_0007_png.rf.6f89cc.jpg	nbacourt_1405_frame_0007_png.rf.6f89cc	SNAPPED	0.5634551048278809	0.45747724175453186	117	0.280
1636	1636_nbacourt_2095_frame_0006_png.rf.e5f2f1.jpg	nbacourt_2095_frame_0006_png.rf.e5f2f1	SNAPPED	1.001287579536438	0.45723432302474976	70	0.347
1637	1637_nbacourt_0878_frame_0004_png.rf.a27480.jpg	nbacourt_0878_frame_0004_png.rf.a27480	SNAPPED	0.7212525606155396	0.45613184571266174	99	0.257
1638	1638_nbacourt_0291_frame_0001_png.rf.c98a31.jpg	nbacourt_0291_frame_0001_png.rf.c98a31	SNAPPED	0.8472578525543213	0.4560655355453491	52	0.182
1639	1639_nbacourt_0302_frame_0001_png.rf.db4a15.jpg	nbacourt_0302_frame_0001_png.rf.db4a15	SNAPPED	1.5000218152999878	0.456010103225708	68	0.329
1640	1640_nbacourt_0852_frame_0004_png.rf.7afb45.jpg	nbacourt_0852_frame_0004_png.rf.7afb45	SNAPPED	1.5302435159683228	0.45598629117012024	97	0.409
1641	1641_nbacourt_1935_frame_0020_png.rf.58c354.jpg	nbacourt_1935_frame_0020_png.rf.58c354	SNAPPED	1.2348899841308594	0.4547739624977112	108	0.229
1642	1642_nbacourt_1650_frame_0009_png.rf.869aa2.jpg	nbacourt_1650_frame_0009_png.rf.869aa2	SNAPPED	1.4659323692321777	0.4545906186103821	158	0.491
1643	1643_nbacourt_1643_frame_0009_png.rf.781af1.jpg	nbacourt_1643_frame_0009_png.rf.781af1	SNAPPED	0.9344550371170044	0.4530351459980011	128	0.259
1644	1644_nbacourt_1685_frame_0009_png.rf.ea0350.jpg	nbacourt_1685_frame_0009_png.rf.ea0350	SNAPPED	2.6197285652160645	0.4528003931045532	71	0.442
1645	1645_nbacourt_0314_frame_0001_png.rf.f1a946.jpg	nbacourt_0314_frame_0001_png.rf.f1a946	SNAPPED	3.0511417388916016	0.45276719331741333	44	0.429
1646	1646_nbacourt_0767_frame_0004_png.rf.1b181c.jpg	nbacourt_0767_frame_0004_png.rf.1b181c	SNAPPED	0.9019705653190613	0.45276015996932983	51	0.313
1647	1647_nbacourt_0876_frame_0004_png.rf.9c176b.jpg	nbacourt_0876_frame_0004_png.rf.9c176b	SNAPPED	0.9019705653190613	0.45276015996932983	51	0.313
1648	1648_nbacourt_0736_frame_0003_png.rf.f52d0b.jpg	nbacourt_0736_frame_0003_png.rf.f52d0b	SNAPPED	0.6861810684204102	0.4509243071079254	109	0.381
1649	1649_nbacourt_1889_frame_0016_png.rf.852b95.jpg	nbacourt_1889_frame_0016_png.rf.852b95	SNAPPED	1.7325749397277832	0.4502565562725067	120	0.337
1650	1650_nbacourt_0760_frame_0004_png.rf.14d9e1.jpg	nbacourt_0760_frame_0004_png.rf.14d9e1	SNAPPED	2.149796724319458	0.45020240545272827	115	0.476
1651	1651_nbacourt_1463_frame_0007_png.rf.d582d7.jpg	nbacourt_1463_frame_0007_png.rf.d582d7	SNAPPED	1.3887193202972412	0.45015424489974976	59	0.454
1652	1652_nbacourt_1528_frame_0008_png.rf.47e17d.jpg	nbacourt_1528_frame_0008_png.rf.47e17d	SNAPPED	1.8177525997161865	0.4500594139099121	92	0.374
1653	1653_nbacourt_1053_frame_0005_png.rf.80190c.jpg	nbacourt_1053_frame_0005_png.rf.80190c	SNAPPED	3.135563611984253	0.44960129261016846	85	0.294
1654	1654_nbacourt_0312_frame_0001_png.rf.edea81.jpg	nbacourt_0312_frame_0001_png.rf.edea81	SNAPPED	1.0978045463562012	0.44928139448165894	108	0.464
1655	1655_nbacourt_0523_frame_0002_png.rf.ef74cf.jpg	nbacourt_0523_frame_0002_png.rf.ef74cf	SNAPPED	0.5830976963043213	0.44907182455062866	120	0.380
1656	1656_nbacourt_0613_frame_0003_png.rf.5ef6c5.jpg	nbacourt_0613_frame_0003_png.rf.5ef6c5	SNAPPED	1.877610206604004	0.44865167140960693	83	0.534
1657	1657_nbacourt_0995_frame_0005_png.rf.311023.jpg	nbacourt_0995_frame_0005_png.rf.311023	SNAPPED	1.122326135635376	0.4482154846191406	105	0.360
1658	1658_nbacourt_1406_frame_0007_png.rf.72d504.jpg	nbacourt_1406_frame_0007_png.rf.72d504	SNAPPED	1.500001311302185	0.4479769468307495	58	0.484
1659	1659_nbacourt_2046_frame_0004_png.rf.8aeb5f.jpg	nbacourt_2046_frame_0004_png.rf.8aeb5f	SNAPPED	1.0571508407592773	0.4476991593837738	111	0.569
1660	1660_nbacourt_0826_frame_0004_png.rf.5fa1c5.jpg	nbacourt_0826_frame_0004_png.rf.5fa1c5	SNAPPED	0.6373940706253052	0.44751423597335815	109	0.332
1661	1661_nbacourt_1415_frame_0007_png.rf.863154.jpg	nbacourt_1415_frame_0007_png.rf.863154	SNAPPED	0.7704592943191528	0.4474760591983795	151	0.350
1662	1662_nbacourt_1193_frame_0006_png.rf.1f3b3a.jpg	nbacourt_1193_frame_0006_png.rf.1f3b3a	SNAPPED	0.4892687201499939	0.4466384947299957	154	0.417
1663	1663_nbacourt_0282_frame_0001_png.rf.b787b2.jpg	nbacourt_0282_frame_0001_png.rf.b787b2	SNAPPED	1.5027998685836792	0.44643017649650574	75	0.586
1664	1664_nbacourt_0880_frame_0004_png.rf.a55c49.jpg	nbacourt_0880_frame_0004_png.rf.a55c49	SNAPPED	0.6837433576583862	0.4462680220603943	102	0.378
1665	1665_nbacourt_1327_frame_0006_png.rf.f3a291.jpg	nbacourt_1327_frame_0006_png.rf.f3a291	SNAPPED	1.6102585792541504	0.4457848370075226	116	0.369
1666	1666_nbacourt_2090_frame_0006_png.rf.b7eb38.jpg	nbacourt_2090_frame_0006_png.rf.b7eb38	SNAPPED	0.8486948013305664	0.4446624219417572	69	0.415
1667	1667_nbacourt_2024_frame_0003_png.rf.23a2ca.jpg	nbacourt_2024_frame_0003_png.rf.23a2ca	SNAPPED	1.6388126611709595	0.4446430504322052	79	0.317
1668	1668_nbacourt_0486_frame_0002_png.rf.c621b0.jpg	nbacourt_0486_frame_0002_png.rf.c621b0	SNAPPED	0.9236592650413513	0.44431301951408386	97	0.266
1669	1669_nbacourt_0859_frame_0004_png.rf.84cb26.jpg	nbacourt_0859_frame_0004_png.rf.84cb26	SNAPPED	1.1319024562835693	0.4431981146335602	106	0.531
