rank	file	frame	n_code2	flag	verts_on	med_px	support
1849	1849_nbacourt_0898_frame_0004_png.rf.b5fbe1.jpg	nbacourt_0898_frame_0004_png.rf.b5fbe1	6	-	13	11.87	0.350
1850	1850_nbacourt_1308_frame_0006_png.rf.d9ce89.jpg	nbacourt_1308_frame_0006_png.rf.d9ce89	7	-	15	11.87	0.374
1851	1851_nbacourt_1401_frame_0007_png.rf.5db518.jpg	nbacourt_1401_frame_0007_png.rf.5db518	6	-	15	11.87	0.294
1852	1852_nbacourt_1832_frame_0013_png.rf.256bc5.jpg	nbacourt_1832_frame_0013_png.rf.256bc5	5	-	10	11.87	0.278
1853	1853_nbacourt_1844_frame_0013_png.rf.88f004.jpg	nbacourt_1844_frame_0013_png.rf.88f004	5	-	14	11.87	0.310
1854	1854_nbacourt_2181_frame_0001_png.rf.81f902.jpg	nbacourt_2181_frame_0001_png.rf.81f902	6	-	12	11.87	0.358
1855	1855_nbacourt_0012_frame_0000_png.rf.1a1498.jpg	nbacourt_0012_frame_0000_png.rf.1a1498	13	-	15	11.83	0.281
1856	1856_nbacourt_0733_frame_0003_png.rf.ee4dd0.jpg	nbacourt_0733_frame_0003_png.rf.ee4dd0	6	-	16	11.83	0.375
1857	1857_nbacourt_1482_frame_0007_png.rf.f630df.jpg	nbacourt_1482_frame_0007_png.rf.f630df	5	-	10	11.77	0.256
1858	1858_nbacourt_2198_frame_0003_png.rf.ca6d92.jpg	nbacourt_2198_frame_0003_png.rf.ca6d92	5	-	11	11.77	0.402
1859	1859_nbacourt_0013_frame_0000_png.rf.1cad6e.jpg	nbacourt_0013_frame_0000_png.rf.1cad6e	10	-	15	11.75	0.400
1860	1860_nbacourt_0266_frame_0001_png.rf.aa13b0.jpg	nbacourt_0266_frame_0001_png.rf.aa13b0	5	-	9	11.75	0.338
1861	1861_nbacourt_0338_frame_0002_png.rf.0b3a86.jpg	nbacourt_0338_frame_0002_png.rf.0b3a86	6	-	14	11.75	0.290
1862	1862_nbacourt_0694_frame_0003_png.rf.c0ff60.jpg	nbacourt_0694_frame_0003_png.rf.c0ff60	5	-	12	11.75	0.293
1863	1863_nbacourt_1038_frame_0005_png.rf.6e6018.jpg	nbacourt_1038_frame_0005_png.rf.6e6018	5	-	11	11.75	0.293
1864	1864_nbacourt_1277_frame_0006_png.rf.b56ca5.jpg	nbacourt_1277_frame_0006_png.rf.b56ca5	6	-	15	11.75	0.383
1865	1865_nbacourt_1451_frame_0007_png.rf.bf016d.jpg	nbacourt_1451_frame_0007_png.rf.bf016d	6	-	12	11.75	0.418
1866	1866_nbacourt_1809_frame_0012_png.rf.48157b.jpg	nbacourt_1809_frame_0012_png.rf.48157b	5	-	9	11.75	0.338
1867	1867_nbacourt_2118_frame_0008_png.rf.48fd74.jpg	nbacourt_2118_frame_0008_png.rf.48fd74	5	-	11	11.75	0.377
1868	1868_nbacourt_2133_frame_0009_png.rf.c9a035.jpg	nbacourt_2133_frame_0009_png.rf.c9a035	4	-	10	11.75	0.304
1869	1869_nbacourt_2148_frame_0012_png.rf.83e37d.jpg	nbacourt_2148_frame_0012_png.rf.83e37d	5	-	9	11.75	0.373
1870	1870_nbacourt_2199_frame_0003_png.rf.fd01b7.jpg	nbacourt_2199_frame_0003_png.rf.fd01b7	6	-	14	11.75	0.297
1871	1871_nbacourt_0724_frame_0003_png.rf.dcdcb9.jpg	nbacourt_0724_frame_0003_png.rf.dcdcb9	6	-	16	11.68	0.287
1872	1872_nbacourt_1858_frame_0014_png.rf.1c71ae.jpg	nbacourt_1858_frame_0014_png.rf.1c71ae	5	-	10	11.67	0.347
1873	1873_nbacourt_0252_frame_0001_png.rf.9918d5.jpg	nbacourt_0252_frame_0001_png.rf.9918d5	6	-	13	11.64	0.400
1874	1874_nbacourt_0520_frame_0002_png.rf.eb59ec.jpg	nbacourt_0520_frame_0002_png.rf.eb59ec	6	-	12	11.62	0.404
1875	1875_nbacourt_0765_frame_0004_png.rf.185d5a.jpg	nbacourt_0765_frame_0004_png.rf.185d5a	5	-	10	11.62	0.386
1876	1876_nbacourt_1184_frame_0006_png.rf.0cb599.jpg	nbacourt_1184_frame_0006_png.rf.0cb599	6	-	15	11.62	0.375
1877	1877_nbacourt_1224_frame_0006_png.rf.4f2656.jpg	nbacourt_1224_frame_0006_png.rf.4f2656	5	-	14	11.62	0.340
1878	1878_nbacourt_1546_frame_0008_png.rf.711889.jpg	nbacourt_1546_frame_0008_png.rf.711889	6	-	15	11.62	0.285
1879	1879_nbacourt_1777_frame_0011_png.rf.842bc5.jpg	nbacourt_1777_frame_0011_png.rf.842bc5	5	-	10	11.62	0.280
1880	1880_nbacourt_2126_frame_0008_png.rf.eb5147.jpg	nbacourt_2126_frame_0008_png.rf.eb5147	6	-	13	11.62	0.376
1881	1881_nbacourt_2172_frame_0000_png.rf.950e67.jpg	nbacourt_2172_frame_0000_png.rf.950e67	6	-	12	11.62	0.320
1882	1882_nbacourt_2210_frame_0004_png.rf.8137e0.jpg	nbacourt_2210_frame_0004_png.rf.8137e0	6	-	13	11.62	0.429
1883	1883_nbacourt_0118_frame_0000_png.rf.dd3f64.jpg	nbacourt_0118_frame_0000_png.rf.dd3f64	6	-	15	11.60	0.377
1884	1884_nbacourt_1681_frame_0009_png.rf.e457e7.jpg	nbacourt_1681_frame_0009_png.rf.e457e7	7	-	16	11.54	0.368
1885	1885_nbacourt_2078_frame_0006_png.rf.2a04d0.jpg	nbacourt_2078_frame_0006_png.rf.2a04d0	6	-	14	11.54	0.316
1886	1886_nbacourt_0026_frame_0000_png.rf.2b1b89.jpg	nbacourt_0026_frame_0000_png.rf.2b1b89	9	-	9	11.50	0.410
1887	1887_nbacourt_0183_frame_0001_png.rf.3be754.jpg	nbacourt_0183_frame_0001_png.rf.3be754	5	-	9	11.50	0.338
1888	1888_nbacourt_0532_frame_0002_png.rf.fcf467.jpg	nbacourt_0532_frame_0002_png.rf.fcf467	6	-	15	11.50	0.368
1889	1889_nbacourt_0674_frame_0003_png.rf.ab7030.jpg	nbacourt_0674_frame_0003_png.rf.ab7030	8	-	18	11.50	0.327
1890	1890_nbacourt_0858_frame_0004_png.rf.84760e.jpg	nbacourt_0858_frame_0004_png.rf.84760e	6	-	13	11.50	0.392
1891	1891_nbacourt_0873_frame_0004_png.rf.98ca4a.jpg	nbacourt_0873_frame_0004_png.rf.98ca4a	7	-	16	11.50	0.338
1892	1892_nbacourt_1059_frame_0005_png.rf.864f1f.jpg	nbacourt_1059_frame_0005_png.rf.864f1f	5	-	10	11.50	0.356
1893	1893_nbacourt_1729_frame_0010_png.rf.962f7a.jpg	nbacourt_1729_frame_0010_png.rf.962f7a	5	-	11	11.50	0.400
1894	1894_nbacourt_2047_frame_0004_png.rf.8caf25.jpg	nbacourt_2047_frame_0004_png.rf.8caf25	6	-	14	11.50	0.318
1895	1895_nbacourt_1042_frame_0005_png.rf.72afb0.jpg	nbacourt_1042_frame_0005_png.rf.72afb0	5	-	11	11.48	0.317
1896	1896_nbacourt_1261_frame_0006_png.rf.90eb3a.jpg	nbacourt_1261_frame_0006_png.rf.90eb3a	6	-	13	11.48	0.315
1897	1897_nbacourt_0001_frame_0000_png.rf.066cbc.jpg	nbacourt_0001_frame_0000_png.rf.066cbc	12	-	16	11.46	0.362
1898	1898_nbacourt_0148_frame_0001_png.rf.07c67a.jpg	nbacourt_0148_frame_0001_png.rf.07c67a	6	-	15	11.46	0.403
1899	1899_nbacourt_0268_frame_0001_png.rf.ac5dfd.jpg	nbacourt_0268_frame_0001_png.rf.ac5dfd	6	-	15	11.46	0.355
1900	1900_nbacourt_0377_frame_0002_png.rf.438266.jpg	nbacourt_0377_frame_0002_png.rf.438266	6	-	15	11.46	0.300
1901	1901_nbacourt_0686_frame_0003_png.rf.b830c2.jpg	nbacourt_0686_frame_0003_png.rf.b830c2	6	-	16	11.46	0.347
1902	1902_nbacourt_1193_frame_0006_png.rf.1f3b3a.jpg	nbacourt_1193_frame_0006_png.rf.1f3b3a	6	-	12	11.46	0.418
1903	1903_nbacourt_1497_frame_0008_png.rf.0c4ec2.jpg	nbacourt_1497_frame_0008_png.rf.0c4ec2	6	-	15	11.46	0.325
1904	1904_nbacourt_1559_frame_0008_png.rf.8c1f2c.jpg	nbacourt_1559_frame_0008_png.rf.8c1f2c	6	-	16	11.46	0.358
1905	1905_nbacourt_1696_frame_0010_png.rf.170808.jpg	nbacourt_1696_frame_0010_png.rf.170808	5	-	11	11.46	0.356
1906	1906_nbacourt_1769_frame_0011_png.rf.5f6991.jpg	nbacourt_1769_frame_0011_png.rf.5f6991	6	-	14	11.46	0.375
1907	1907_nbacourt_1838_frame_0013_png.rf.55a06a.jpg	nbacourt_1838_frame_0013_png.rf.55a06a	6	-	15	11.46	0.376
1908	1908_nbacourt_2246_frame_0010_png.rf.fa141b.jpg	nbacourt_2246_frame_0010_png.rf.fa141b	6	-	13	11.46	0.440
1909	1909_nbacourt_0465_frame_0002_png.rf.ae5dcc.jpg	nbacourt_0465_frame_0002_png.rf.ae5dcc	6	-	12	11.41	0.380
1910	1910_nbacourt_0526_frame_0002_png.rf.f6a34d.jpg	nbacourt_0526_frame_0002_png.rf.f6a34d	6	-	15	11.41	0.330
1911	1911_nbacourt_0897_frame_0004_png.rf.b482ea.jpg	nbacourt_0897_frame_0004_png.rf.b482ea	6	-	11	11.41	0.325
1912	1912_nbacourt_0030_frame_0000_png.rf.30332f.jpg	nbacourt_0030_frame_0000_png.rf.30332f	12	-	13	11.35	0.368
1913	1913_nbacourt_0032_frame_0000_png.rf.377ff9.jpg	nbacourt_0032_frame_0000_png.rf.377ff9	9	-	11	11.35	0.359
1914	1914_nbacourt_0811_frame_0004_png.rf.551555.jpg	nbacourt_0811_frame_0004_png.rf.551555	6	-	11	11.35	0.350
1915	1915_nbacourt_1718_frame_0010_png.rf.719ba3.jpg	nbacourt_1718_frame_0010_png.rf.719ba3	6	-	12	11.35	0.375
1916	1916_nbacourt_0017_frame_0000_png.rf.1f030d.jpg	nbacourt_0017_frame_0000_png.rf.1f030d	12	-	12	11.33	0.278
1917	1917_nbacourt_0095_frame_0000_png.rf.b3edc7.jpg	nbacourt_0095_frame_0000_png.rf.b3edc7	5	-	11	11.33	0.290
1918	1918_nbacourt_0120_frame_0000_png.rf.e37570.jpg	nbacourt_0120_frame_0000_png.rf.e37570	6	-	14	11.33	0.406
1919	1919_nbacourt_0218_frame_0001_png.rf.65982b.jpg	nbacourt_0218_frame_0001_png.rf.65982b	5	-	12	11.33	0.320
1920	1920_nbacourt_0351_frame_0002_png.rf.211c40.jpg	nbacourt_0351_frame_0002_png.rf.211c40	6	-	13	11.33	0.366
1921	1921_nbacourt_0554_frame_0003_png.rf.18017e.jpg	nbacourt_0554_frame_0003_png.rf.18017e	7	-	16	11.33	0.380
1922	1922_nbacourt_0957_frame_0005_png.rf.0765f0.jpg	nbacourt_0957_frame_0005_png.rf.0765f0	5	-	12	11.33	0.330
1923	1923_nbacourt_1267_frame_0006_png.rf.9eeb33.jpg	nbacourt_1267_frame_0006_png.rf.9eeb33	7	-	15	11.33	0.390
1924	1924_nbacourt_1333_frame_0006_png.rf.fd79b7.jpg	nbacourt_1333_frame_0006_png.rf.fd79b7	7	-	15	11.33	0.383
1925	1925_nbacourt_1460_frame_0007_png.rf.d05212.jpg	nbacourt_1460_frame_0007_png.rf.d05212	4	-	12	11.33	0.326
1926	1926_nbacourt_0143_frame_0001_png.rf.025551.jpg	nbacourt_0143_frame_0001_png.rf.025551	4	-	9	11.27	0.333
1927	1927_nbacourt_0142_frame_0001_png.rf.0194b1.jpg	nbacourt_0142_frame_0001_png.rf.0194b1	5	-	12	11.21	0.364
1928	1928_nbacourt_0535_frame_0003_png.rf.01afe3.jpg	nbacourt_0535_frame_0003_png.rf.01afe3	5	-	13	11.21	0.371
1929	1929_nbacourt_0743_frame_0003_png.rf.ff0a08.jpg	nbacourt_0743_frame_0003_png.rf.ff0a08	6	-	16	11.21	0.354
1930	1930_nbacourt_1171_frame_0005_png.rf.fe9256.jpg	nbacourt_1171_frame_0005_png.rf.fe9256	6	-	13	11.21	0.337
1931	1931_nbacourt_1585_frame_0008_png.rf.d3a3be.jpg	nbacourt_1585_frame_0008_png.rf.d3a3be	6	-	15	11.21	0.367
1932	1932_nbacourt_0198_frame_0001_png.rf.4bbb65.jpg	nbacourt_0198_frame_0001_png.rf.4bbb65	5	-	15	11.19	0.339
1933	1933_nbacourt_0007_frame_0000_png.rf.0ecfe3.jpg	nbacourt_0007_frame_0000_png.rf.0ecfe3	9	-	10	11.14	0.212
1934	1934_nbacourt_0149_frame_0001_png.rf.09e7cd.jpg	nbacourt_0149_frame_0001_png.rf.09e7cd	6	-	13	11.14	0.370
1935	1935_nbacourt_2027_frame_0003_png.rf.4ced6c.jpg	nbacourt_2027_frame_0003_png.rf.4ced6c	6	-	15	11.14	0.429
1936	1936_nbacourt_0305_frame_0001_png.rf.e29942.jpg	nbacourt_0305_frame_0001_png.rf.e29942	6	-	13	11.08	0.390
1937	1937_nbacourt_0397_frame_0002_png.rf.5afdd6.jpg	nbacourt_0397_frame_0002_png.rf.5afdd6	5	-	12	11.08	0.417
1938	1938_nbacourt_0603_frame_0003_png.rf.57a22a.jpg	nbacourt_0603_frame_0003_png.rf.57a22a	5	-	14	11.08	0.303
1939	1939_nbacourt_1041_frame_0005_png.rf.728da0.jpg	nbacourt_1041_frame_0005_png.rf.728da0	5	-	10	11.08	0.299
1940	1940_nbacourt_1336_frame_0007_png.rf.01654d.jpg	nbacourt_1336_frame_0007_png.rf.01654d	5	-	10	11.08	0.256
1941	1941_nbacourt_1492_frame_0008_png.rf.048cca.jpg	nbacourt_1492_frame_0008_png.rf.048cca	5	-	11	11.08	0.482
1942	1942_nbacourt_1562_frame_0008_png.rf.9fea6e.jpg	nbacourt_1562_frame_0008_png.rf.9fea6e	4	-	13	11.08	0.293
1943	1943_nbacourt_1633_frame_0009_png.rf.561385.jpg	nbacourt_1633_frame_0009_png.rf.561385	6	-	12	11.02	0.349
1944	1944_nbacourt_1269_frame_0006_png.rf.a1dbf4.jpg	nbacourt_1269_frame_0006_png.rf.a1dbf4	6	-	12	10.98	0.398
1945	1945_nbacourt_0741_frame_0003_png.rf.fc6d29.jpg	nbacourt_0741_frame_0003_png.rf.fc6d29	8	-	19	10.95	0.408
1946	1946_nbacourt_0701_frame_0003_png.rf.c70028.jpg	nbacourt_0701_frame_0003_png.rf.c70028	6	-	14	10.94	0.396
1947	1947_nbacourt_1741_frame_0010_png.rf.c27bbf.jpg	nbacourt_1741_frame_0010_png.rf.c27bbf	7	-	16	10.94	0.386
1948	1948_nbacourt_1890_frame_0016_png.rf.855851.jpg	nbacourt_1890_frame_0016_png.rf.855851	6	-	15	10.94	0.404
1949	1949_nbacourt_0238_frame_0001_png.rf.8381d4.jpg	nbacourt_0238_frame_0001_png.rf.8381d4	6	-	15	10.92	0.347
1950	1950_nbacourt_0628_frame_0003_png.rf.6cfa8a.jpg	nbacourt_0628_frame_0003_png.rf.6cfa8a	5	-	14	10.92	0.323
1951	1951_nbacourt_0682_frame_0003_png.rf.b2a3b5.jpg	nbacourt_0682_frame_0003_png.rf.b2a3b5	6	-	15	10.92	0.387
1952	1952_nbacourt_1144_frame_0005_png.rf.e75371.jpg	nbacourt_1144_frame_0005_png.rf.e75371	6	-	12	10.92	0.402
1953	1953_nbacourt_1271_frame_0006_png.rf.a32706.jpg	nbacourt_1271_frame_0006_png.rf.a32706	6	-	14	10.92	0.417
1954	1954_nbacourt_0826_frame_0004_png.rf.5fa1c5.jpg	nbacourt_0826_frame_0004_png.rf.5fa1c5	6	-	14	10.87	0.358
1955	1955_nbacourt_1631_frame_0009_png.rf.51cfeb.jpg	nbacourt_1631_frame_0009_png.rf.51cfeb	7	-	16	10.86	0.382
1956	1956_nbacourt_0280_frame_0001_png.rf.b719cb.jpg	nbacourt_0280_frame_0001_png.rf.b719cb	6	-	14	10.79	0.400
1957	1957_nbacourt_0318_frame_0001_png.rf.f84a75.jpg	nbacourt_0318_frame_0001_png.rf.f84a75	5	-	15	10.79	0.384
1958	1958_nbacourt_0381_frame_0002_png.rf.4904cd.jpg	nbacourt_0381_frame_0002_png.rf.4904cd	6	-	13	10.79	0.387
1959	1959_nbacourt_0453_frame_0002_png.rf.a33285.jpg	nbacourt_0453_frame_0002_png.rf.a33285	6	-	15	10.79	0.336
1960	1960_nbacourt_1046_frame_0005_png.rf.7af2c9.jpg	nbacourt_1046_frame_0005_png.rf.7af2c9	5	-	15	10.79	0.400
1961	1961_nbacourt_0662_frame_0003_png.rf.9dbc36.jpg	nbacourt_0662_frame_0003_png.rf.9dbc36	6	-	15	10.75	0.357
1962	1962_nbacourt_0524_frame_0002_png.rf.f419fb.jpg	nbacourt_0524_frame_0002_png.rf.f419fb	6	-	13	10.71	0.409
1963	1963_nbacourt_0169_frame_0001_png.rf.264f71.jpg	nbacourt_0169_frame_0001_png.rf.264f71	4	-	12	10.67	0.330
1964	1964_nbacourt_0633_frame_0003_png.rf.719843.jpg	nbacourt_0633_frame_0003_png.rf.719843	5	-	13	10.67	0.340
1965	1965_nbacourt_0760_frame_0004_png.rf.14d9e1.jpg	nbacourt_0760_frame_0004_png.rf.14d9e1	5	-	13	10.67	0.438
1966	1966_nbacourt_1580_frame_0008_png.rf.c79586.jpg	nbacourt_1580_frame_0008_png.rf.c79586	6	-	15	10.67	0.374
1967	1967_nbacourt_1704_frame_0010_png.rf.2cf310.jpg	nbacourt_1704_frame_0010_png.rf.2cf310	6	-	17	10.67	0.355
1968	1968_nbacourt_1765_frame_0011_png.rf.555a9b.jpg	nbacourt_1765_frame_0011_png.rf.555a9b	5	-	10	10.67	0.293
1969	1969_nbacourt_2217_frame_0005_png.rf.f13e7d.jpg	nbacourt_2217_frame_0005_png.rf.f13e7d	5	-	9	10.67	0.413
1970	1970_nbacourt_1292_frame_0006_png.rf.ca333e.jpg	nbacourt_1292_frame_0006_png.rf.ca333e	7	-	15	10.65	0.417
1971	1971_nbacourt_0821_frame_0004_png.rf.5b7f93.jpg	nbacourt_0821_frame_0004_png.rf.5b7f93	6	-	11	10.60	0.362
1972	1972_nbacourt_1734_frame_0010_png.rf.a9040b.jpg	nbacourt_1734_frame_0010_png.rf.a9040b	7	-	16	10.59	0.386
1973	1973_nbacourt_1782_frame_0011_png.rf.a2276f.jpg	nbacourt_1782_frame_0011_png.rf.a2276f	5	-	10	10.59	0.317
1974	1974_nbacourt_2004_frame_0001_png.rf.c60147.jpg	nbacourt_2004_frame_0001_png.rf.c60147	6	-	13	10.59	0.377
1975	1975_nbacourt_0124_frame_0000_png.rf.e6acf8.jpg	nbacourt_0124_frame_0000_png.rf.e6acf8	4	-	10	10.54	0.386
1976	1976_nbacourt_0432_frame_0002_png.rf.8802b7.jpg	nbacourt_0432_frame_0002_png.rf.8802b7	6	-	13	10.54	0.402
1977	1977_nbacourt_0449_frame_0002_png.rf.9c5065.jpg	nbacourt_0449_frame_0002_png.rf.9c5065	6	-	13	10.54	0.387
1978	1978_nbacourt_0515_frame_0002_png.rf.e95516.jpg	nbacourt_0515_frame_0002_png.rf.e95516	6	-	13	10.54	0.351
1979	1979_nbacourt_0261_frame_0001_png.rf.a6f45f.jpg	nbacourt_0261_frame_0001_png.rf.a6f45f	5	-	12	10.51	0.392
1980	1980_nbacourt_0276_frame_0001_png.rf.b5187b.jpg	nbacourt_0276_frame_0001_png.rf.b5187b	6	-	15	10.51	0.364
1981	1981_nbacourt_0437_frame_0002_png.rf.8b4fda.jpg	nbacourt_0437_frame_0002_png.rf.8b4fda	6	-	13	10.51	0.330
1982	1982_nbacourt_0604_frame_0003_png.rf.58156b.jpg	nbacourt_0604_frame_0003_png.rf.58156b	8	-	19	10.51	0.401
1983	1983_nbacourt_0649_frame_0003_png.rf.8a5a43.jpg	nbacourt_0649_frame_0003_png.rf.8a5a43	6	-	15	10.51	0.315
1984	1984_nbacourt_0863_frame_0004_png.rf.8b043f.jpg	nbacourt_0863_frame_0004_png.rf.8b043f	5	-	13	10.51	0.284
1985	1985_nbacourt_1228_frame_0006_png.rf.58e21b.jpg	nbacourt_1228_frame_0006_png.rf.58e21b	6	-	14	10.51	0.427
1986	1986_nbacourt_1248_frame_0006_png.rf.8146c9.jpg	nbacourt_1248_frame_0006_png.rf.8146c9	7	-	15	10.51	0.382
1987	1987_nbacourt_1817_frame_0012_png.rf.b037c9.jpg	nbacourt_1817_frame_0012_png.rf.b037c9	5	-	15	10.51	0.276
1988	1988_nbacourt_2257_frame_0015_png.rf.2a91eb.jpg	nbacourt_2257_frame_0015_png.rf.2a91eb	9	-	22	10.46	0.390
1989	1989_nbacourt_0433_frame_0002_png.rf.882a80.jpg	nbacourt_0433_frame_0002_png.rf.882a80	6	-	15	10.44	0.405
1990	1990_nbacourt_0273_frame_0001_png.rf.b1f413.jpg	nbacourt_0273_frame_0001_png.rf.b1f413	6	-	13	10.40	0.400
1991	1991_nbacourt_0428_frame_0002_png.rf.8639f8.jpg	nbacourt_0428_frame_0002_png.rf.8639f8	7	-	16	10.38	0.357
1992	1992_nbacourt_0955_frame_0005_png.rf.05783e.jpg	nbacourt_0955_frame_0005_png.rf.05783e	6	-	12	10.38	0.368
1993	1993_nbacourt_1250_frame_0006_png.rf.82ec66.jpg	nbacourt_1250_frame_0006_png.rf.82ec66	6	-	15	10.38	0.288
1994	1994_nbacourt_1708_frame_0010_png.rf.3e9544.jpg	nbacourt_1708_frame_0010_png.rf.3e9544	6	-	12	10.38	0.400
1995	1995_nbacourt_0043_frame_0000_png.rf.4ea0e3.jpg	nbacourt_0043_frame_0000_png.rf.4ea0e3	6	-	15	10.32	0.418
1996	1996_nbacourt_0225_frame_0001_png.rf.711716.jpg	nbacourt_0225_frame_0001_png.rf.711716	6	-	15	10.32	0.333
1997	1997_nbacourt_2116_frame_0008_png.rf.217ca0.jpg	nbacourt_2116_frame_0008_png.rf.217ca0	5	-	9	10.32	0.462
1998	1998_nbacourt_0105_frame_0000_png.rf.c1e6f9.jpg	nbacourt_0105_frame_0000_png.rf.c1e6f9	6	-	14	10.25	0.362
1999	1999_nbacourt_0106_frame_0000_png.rf.c2edf0.jpg	nbacourt_0106_frame_0000_png.rf.c2edf0	6	-	13	10.25	0.351
2000	2000_nbacourt_0413_frame_0002_png.rf.70604a.jpg	nbacourt_0413_frame_0002_png.rf.70604a	6	-	13	10.25	0.356
2001	2001_nbacourt_0434_frame_0002_png.rf.89c19c.jpg	nbacourt_0434_frame_0002_png.rf.89c19c	6	-	13	10.25	0.333
2002	2002_nbacourt_0958_frame_0005_png.rf.0a6650.jpg	nbacourt_0958_frame_0005_png.rf.0a6650	6	-	12	10.25	0.370
2003	2003_nbacourt_1471_frame_0007_png.rf.e809e0.jpg	nbacourt_1471_frame_0007_png.rf.e809e0	6	-	12	10.25	0.391
2004	2004_nbacourt_1568_frame_0008_png.rf.ae2e06.jpg	nbacourt_1568_frame_0008_png.rf.ae2e06	6	-	15	10.25	0.358
2005	2005_nbacourt_1820_frame_0012_png.rf.c308a0.jpg	nbacourt_1820_frame_0012_png.rf.c308a0	5	-	15	10.25	0.333
2006	2006_nbacourt_2039_frame_0003_png.rf.e72f4c.jpg	nbacourt_2039_frame_0003_png.rf.e72f4c	6	-	13	10.25	0.385
2007	2007_nbacourt_1200_frame_0006_png.rf.3199f2.jpg	nbacourt_1200_frame_0006_png.rf.3199f2	7	-	15	10.23	0.392
2008	2008_nbacourt_0330_frame_0002_png.rf.031be1.jpg	nbacourt_0330_frame_0002_png.rf.031be1	6	-	12	10.17	0.426
2009	2009_nbacourt_0332_frame_0002_png.rf.06a3e0.jpg	nbacourt_0332_frame_0002_png.rf.06a3e0	6	-	13	10.17	0.400
2010	2010_nbacourt_0356_frame_0002_png.rf.2b3f20.jpg	nbacourt_0356_frame_0002_png.rf.2b3f20	6	-	13	10.17	0.382
2011	2011_nbacourt_0408_frame_0002_png.rf.6bb503.jpg	nbacourt_0408_frame_0002_png.rf.6bb503	4	-	10	10.17	0.375
2012	2012_nbacourt_0226_frame_0001_png.rf.71796d.jpg	nbacourt_0226_frame_0001_png.rf.71796d	5	-	9	10.13	0.403
2013	2013_nbacourt_0715_frame_0003_png.rf.d427cf.jpg	nbacourt_0715_frame_0003_png.rf.d427cf	6	-	12	10.13	0.402
2014	2014_nbacourt_1821_frame_0012_png.rf.c9bf24.jpg	nbacourt_1821_frame_0012_png.rf.c9bf24	5	-	9	10.13	0.338
2015	2015_nbacourt_0534_frame_0003_png.rf.000bb3.jpg	nbacourt_0534_frame_0003_png.rf.000bb3	5	-	11	10.11	0.312
2016	2016_nbacourt_0133_frame_0000_png.rf.f7e9f7.jpg	nbacourt_0133_frame_0000_png.rf.f7e9f7	4	-	11	10.05	0.355
2017	2017_nbacourt_0422_frame_0002_png.rf.7b8849.jpg	nbacourt_0422_frame_0002_png.rf.7b8849	6	-	15	10.03	0.321
2018	2018_nbacourt_0324_frame_0001_png.rf.fc7c19.jpg	nbacourt_0324_frame_0001_png.rf.fc7c19	6	-	14	9.96	0.352
2019	2019_nbacourt_0370_frame_0002_png.rf.3ac3ae.jpg	nbacourt_0370_frame_0002_png.rf.3ac3ae	6	-	15	9.96	0.404
2020	2020_nbacourt_1275_frame_0006_png.rf.b002b5.jpg	nbacourt_1275_frame_0006_png.rf.b002b5	6	-	15	9.96	0.315
2021	2021_nbacourt_1338_frame_0007_png.rf.02ae21.jpg	nbacourt_1338_frame_0007_png.rf.02ae21	6	-	12	9.96	0.368
2022	2022_nbacourt_1375_frame_0007_png.rf.3891bf.jpg	nbacourt_1375_frame_0007_png.rf.3891bf	5	-	13	9.96	0.359
2023	2023_nbacourt_1614_frame_0009_png.rf.1d4655.jpg	nbacourt_1614_frame_0009_png.rf.1d4655	5	-	14	9.96	0.417
2024	2024_nbacourt_1850_frame_0013_png.rf.e02a86.jpg	nbacourt_1850_frame_0013_png.rf.e02a86	6	-	15	9.96	0.409
2025	2025_nbacourt_2196_frame_0003_png.rf.b3689c.jpg	nbacourt_2196_frame_0003_png.rf.b3689c	4	-	8	9.96	0.429
2026	2026_nbacourt_1444_frame_0007_png.rf.b46b7f.jpg	nbacourt_1444_frame_0007_png.rf.b46b7f	5	-	11	9.86	0.369
2027	2027_nbacourt_0100_frame_0000_png.rf.ba7038.jpg	nbacourt_0100_frame_0000_png.rf.ba7038	6	-	14	9.84	0.434
2028	2028_nbacourt_0366_frame_0002_png.rf.3a691a.jpg	nbacourt_0366_frame_0002_png.rf.3a691a	5	-	12	9.84	0.369
2029	2029_nbacourt_1339_frame_0007_png.rf.033eaa.jpg	nbacourt_1339_frame_0007_png.rf.033eaa	5	-	11	9.84	0.405
2030	2030_nbacourt_1892_frame_0016_png.rf.c343c5.jpg	nbacourt_1892_frame_0016_png.rf.c343c5	6	-	15	9.84	0.395
2031	2031_nbacourt_1468_frame_0007_png.rf.e4374c.jpg	nbacourt_1468_frame_0007_png.rf.e4374c	5	-	13	9.77	0.359
2032	2032_nbacourt_0416_frame_0002_png.rf.74c731.jpg	nbacourt_0416_frame_0002_png.rf.74c731	6	-	13	9.71	0.362
2033	2033_nbacourt_0429_frame_0002_png.rf.864a5d.jpg	nbacourt_0429_frame_0002_png.rf.864a5d	6	-	15	9.71	0.350
2034	2034_nbacourt_1223_frame_0006_png.rf.4c8d85.jpg	nbacourt_1223_frame_0006_png.rf.4c8d85	6	-	15	9.71	0.425
2035	2035_nbacourt_0583_frame_0003_png.rf.3bdcfd.jpg	nbacourt_0583_frame_0003_png.rf.3bdcfd	5	-	11	9.69	0.350
